"Video_id","Video_title","Published_at","Duration","Video_type","View_count","Like_count","Comment_count"
igVcy5dtN80,Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro,2017-03-30 22:10:41.000,00:03:08,Normal,2173582,72662,4942
Fzh65vCyHWQ,"24 HOUR EXPLOSION GIVEAWAY! WIN GIFTCARDS",2016-09-05 22:31:58.000,00:00:02,Normal,862042,35493,4554
dDYP56hEYF0,OMG! INSANE CUP FORT,2017-03-14 22:40:01.000,00:04:11,Normal,4170451,96081,9225
pJSbLk-Iixc,Savage Level 9000,2017-03-08 23:10:06.000,00:01:50,Normal,7427035,320712,14874
uAFGIQPWL54,Worst Reviews On Amazon #1 (Minecraft Edition),2016-06-26 21:24:27.000,00:02:07,Normal,723542,17262,1393
AS5CxLCWq-Q,Watching Dance Till You're Dead For 10 Hours,2017-03-21 22:40:12.000,10:00:01,Normal,55117932,2618601,
"9CVwXBYVqVk","Counting To 200,000 (Road To A Mil)",2017-02-18 00:00:03.000,23:34:38,Normal,4151131,156328,19163
i8pmk5xnO2s,Microwaving Dry Ice (Microwave Explodes),2017-02-09 22:29:35.000,00:05:56,Normal,3363877,96484,5629
Qy17S3g8ZuY,HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE,2016-12-21 02:00:00.000,00:08:51,Normal,23184941,579058,33161
t1BWMa8btIw,I Mailed Myself IN A BOX & it REALLY WORKED! (Human Mail Challenge),2016-11-30 02:31:18.000,00:05:02,Normal,16566584,453189,15780
"2O8wta4FsD4",STUPIDEST PERSN ON EART (Really Dumb),2016-11-28 00:01:52.000,00:04:22,Normal,2539309,182877,12276
yhNcDBnQsEY,BLOWING UP $1000 KEYBOARD *RIP WALLET*,2016-11-11 23:02:10.000,00:05:00,Normal,3892370,224791,4881
MgRMNzKknto,Dude Perfect 4.0 - We Are Totally Better,2016-06-06 21:01:41.000,00:03:33,Normal,442535,13086,1745
vBp0bzVr09s,LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME,2016-08-28 21:00:01.000,00:05:13,Normal,407384,12071,1062
tqO3_AKC5Ks,CUTTING TABLE IN HALF WITH PLASTIC KNIVES,2016-06-04 20:31:28.000,00:04:05,Normal,3793020,165987,6906
DpIvW6av0pI,IT FINALLY CAME IN THE MAIL,2016-10-10 21:05:39.000,00:05:03,Normal,372454,12278,1334
"6XCUHLhdnEY",Reenacting Youtubers,2016-04-16 21:32:25.000,00:03:41,Normal,199870,7268,572
ttWTSskmxTA,Life Before And After Gamma (Insane) @GFuelEnergy,2016-04-13 23:08:34.000,00:02:41,Normal,65558,2525,725
AXjdI_LHWJU,GAMBLING MONEY WITH SCRATCH OFF TICKETS,2016-08-26 22:30:01.000,00:07:56,Normal,3109198,59694,3398
DoIQMkoYSzw,"SELLING ORGANS FOR $1,000,000",2016-08-02 20:02:21.000,00:05:35,Normal,3633062,120140,7304
SaDDjW9Rw-M,WORST THUMBNAILS ON YOUTUBE #3,2016-06-21 20:01:20.000,00:03:04,Normal,950323,35363,1723
"9Ax56oRhcZc",Counting To 10000 In One Sitting,2016-02-01 00:27:55.000,03:29:41,Normal,68473123,708715,56930
-cWVrFABWHw,HOW TO MAKE A VIRAL PRANK VIDEO 100% LEGIT,2016-01-26 21:38:09.000,00:02:26,Normal,189528,6262,440
z7qtJAAV5d0,Is Obama Dead? Dumb Google Searches!,2016-01-24 00:21:47.000,00:05:24,Normal,235722,4738,296
"9pk-neTrDoM",How To Be MrBeast (Made By Really Old Subscriber),2016-01-23 19:46:56.000,00:05:21,Normal,77297,2960,283
JQscW6DfNZY,Should You Play Video Games?,2016-01-22 17:04:58.000,00:02:59,Normal,106898,4396,200
"9smE_EiKJ8Q",School Is A Waste Of Time,2016-01-21 22:45:37.000,00:02:54,Normal,141469,5911,744
hfaPkoXeYfU,Is Michael Bay My Dad????????,2016-01-18 21:46:21.000,00:01:42,Normal,83743,2463,252
u0hHxeWkB_o,Lottery Taxes - How Much Tax Is If You Win The Lottery,2016-01-16 19:25:35.000,00:03:40,Normal,140509,3688,255
"64WGWubQO3I",Motivation For Small Youtubers #3,2016-01-12 00:57:36.000,00:03:31,Normal,193805,9663,1219
QJUs6CSRCFU,Giving Away Two $15 Gift Cards (forgive me boyz),2016-01-10 23:32:03.000,00:03:11,Normal,65563,3252,598
Om4c4ilT_6g,Do Dislikes Matter On Youtube - Are Dislikes Bad Or Good?,2016-01-07 22:19:01.000,00:04:24,Normal,389823,23654,2012
GbOfxRfHdeg,How To Get Active Subscribers On Youtube? Tips 2016,2016-01-05 22:05:42.000,00:05:45,Normal,103328,4632,732
yzxYCRDcGDs,Reaction Channels Are Stupid??????? #JCTG,2016-01-05 01:49:06.000,00:03:14,Normal,83099,2277,438
PCakYf_PnT0,Goodbye Laptop,2016-01-01 23:49:09.000,00:02:16,Normal,176984,7069,615
"8nv_ltg4RAg","2015 Year Highlights",2015-12-30 20:18:43.000,00:04:03,Normal,83491,2748,557
Wt6cMjn3YLg,YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red?,2015-10-21 23:13:36.000,00:05:26,Normal,66048,2450,211
I_3R9YGFlHE,The Anti-Beast,2015-12-23 23:51:22.000,00:02:39,Normal,1031668,31319,1801
cqirhwhq_qM,Do Youtubers Pay Taxes????? (USA),2015-12-19 19:21:52.000,00:06:31,Normal,122303,4646,426
ngVEpJs5A5s,Motivation For Small Youtubers #4 - Inspiration For Youtubers,2016-04-08 00:11:29.000,00:03:10,Normal,164606,7556,645
g0IrVKXIbmE,PSYCHO FRIEND SMASHES MY LAPTOP! (Mc Juggernuggets Parody),2015-11-06 00:07:37.000,00:01:32,Normal,342941,12126,912
XOtTKQujlkI,"How Many People Get The Golden Play Button? (1,000,000 Subscribers)",2015-11-28 00:45:38.000,00:03:00,Normal,173832,4063,598
VvphlSvCyj8,MrBeast Rest In Pepperoni 6000,2015-12-27 20:15:59.000,00:03:04,Normal,231330,5923,459
OEuS7fjMlMc,Millions Of Views!,2015-10-18 23:15:40.000,00:03:47,Normal,1231674,36143,2654
jRURlbRAUhI,Whats That Song Name?,2015-12-24 17:01:11.000,00:01:52,Normal,201621,7587,1440
"2Om2M4_Kyd0",FREE TO USE BO3 GAMEPLAY - 1080p,2015-11-03 01:58:07.000,00:02:45,Normal,65566,2001,290
KaaEivIqX6M,Double Agent (Short Film),2015-11-01 14:33:38.000,00:07:50,Normal,188755,6547,494
"2nVjy-zd65Q",Making My Background More Epic,2016-03-26 21:00:00.000,00:03:28,Normal,65567,2666,379
syMozMiJneM,Why I Stopped Playing Video Games - Video Game Commentary,2015-10-25 21:20:24.000,00:04:44,Normal,71864,1793,223
W4gBpws7Ug8,YOU ONLY DO YOUTUBE FOR VIEWS,2015-10-29 21:12:15.000,00:05:34,Normal,92812,3659,299
oo8ve4Ldpck,The Evolution Of My Youtube Banners,2015-11-18 21:16:57.000,00:00:59,Short,82619,2570,407
vT_gRRMjDi0,$100 GIVEAWAY PRANK (NO WEAPONS INVOLVED),2016-04-03 21:00:00.000,00:04:51,Normal,75540,1947,249
m3Ol8zn7brk,Movie Trailers Be Like,2016-02-15 18:31:34.000,00:01:42,Normal,124240,4678,277
zCR6DJX7Kak,Walking Dead Daryl DIED (Fan Reaction To Death),2016-03-28 02:10:15.000,00:00:43,Short,189860,5219,538
qBiZA4QDsj0,What Is Youtube Red? Should I Buy Youtube Red?,2016-02-10 23:42:47.000,00:04:39,Normal,117091,3934,349
"1Pr-R2nKTY4","How To Get 1,000 Subscribers On Youtube - Vlogs Gaming",2015-10-15 20:12:22.000,00:02:59,Normal,104448,4498,519
JP3v6UxI124,How To Think Of Good Video Ideas (Tips),2015-12-26 17:38:52.000,00:06:13,Normal,142464,8512,583
NT3EkjxO8hs,"10,000 QNA With MUM",2015-10-29 00:21:29.000,00:03:55,Normal,365493,15040,1988
rS2sntC-lJI,Dude Perfect 3.0 - We Are Better,2016-04-04 21:30:00.000,00:03:13,Normal,745007,21384,1838
fYnPyLfxSJg,Subscriber Goals For 2017,2016-03-09 23:35:32.000,00:03:54,Normal,91009,2988,1351
xjJJ_wDlc1E,"Reacting To Family Accounts (MamaBeast, MrBeast'sLaptop, Etc)",2015-12-22 22:30:23.000,00:09:24,Normal,954145,20556,1947
"4YHnf3YepwU",Totally 100% Real Epic Ping Pong Trickshots,2015-12-11 22:00:01.000,00:01:21,Normal,111681,4565,312
uxzBq4Y_fNw,Exams Be Like,2015-12-10 00:15:18.000,00:03:54,Normal,577057,15855,1269
HIhUkvAG0o4,How Many People Have A Silver Play Button????,2015-12-08 22:22:47.000,00:03:33,Normal,540913,14073,860
cpI5lCaqZcQ,How To Get More Views And Subscribers On Youtube (2016),2015-12-03 21:00:00.000,00:03:12,Normal,82961,3583,334
"6zQhLOw1nw8",Should You Do COD Commentaries In 2016????,2015-12-02 23:51:26.000,00:03:47,Normal,65554,1501,294
mfvi_jgdVqE,THINGS I HATE #1,2015-12-02 01:20:16.000,00:03:40,Normal,523358,16402,1711
zExxMxcoJ6A,Worst MrBeast6000 Intros?? (Fan Made!),2015-11-30 21:38:00.000,00:02:13,Normal,503516,13437,1613
hD_Af6W2qug,Dear Razer Can I Have My 70$ Back?????,2015-11-29 21:10:16.000,00:02:59,Normal,8029407,366319,28662
dRqthQ2Mc_0,"Spam404 Has Terminated 5,000,000 Videos (Including Pewdiepie)",2015-11-26 17:36:51.000,00:02:23,Normal,120908,2777,294
sKn8Tbp2a-4,"Shark Tank Most Successful Products, Entrepreneurs, Or Businesses 2015",2015-11-08 19:33:42.000,00:04:54,Normal,152911,1412,193
fG1N5kzeAhM,Dear Future Me (Scheduled Uploaded 6 Months Ago),2016-04-04 19:30:01.000,00:02:25,Normal,2578350,139202,12840
dfcPUqiivDY,GIVING AWAY $100 ITUNES GIFT CARDS,2016-04-01 20:45:18.000,00:02:10,Normal,172447,4809,500
pBH_QL4JGcI,"20,000",2016-03-08 00:35:01.000,00:04:16,Normal,228399,6521,882
"8TFq_vvO_Wg",MrBeast6000's First Video (So Bad lol),2015-11-19 21:29:40.000,00:03:07,Normal,14257094,531846,34715
xlzpD4GeBW0,Doing Youtube For Fun Or Views?,2016-03-23 23:51:29.000,00:03:45,Normal,65555,2733,325
"8ZTy3K2QgOY",Pranks That Went Horribly Wrong,2016-03-19 21:00:00.000,00:04:34,Normal,2192373,90169,2940
k9zko79_3_I,Who Founded Faze? Who Created Faze Clan?,2016-03-18 00:23:07.000,00:05:25,Normal,2068600,72853,3752
VqhjiwmGNKA,WORST THUMBNAILS ON YOUTUBE,2016-02-28 20:48:25.000,00:02:36,Normal,641960,24880,1168
"4cX-w-ia0RU",Why Do Youtubers Ask For Likes?,2016-03-27 21:50:19.000,00:03:21,Normal,183767,12082,671
LHtkve6-O0g,NBA Interviews Gone Wrong (No Gun Pulled),2016-02-20 14:56:51.000,00:02:34,Normal,75811,2088,162
NeOrh4GnPZ4,Things I Hate #2 - Youtube Edition,2016-02-09 01:26:28.000,00:04:21,Normal,184808,7798,1431
fWhfOAuOqjY,Super Bowl Commercial 2016 Cost - How Much Does A Commercial Cost In 2016 Super Bowl?,2016-02-07 18:20:40.000,00:02:57,Normal,105857,2638,329
h-D6ukDcS9o,Do Tags Do Anything On Youtube?????,2015-09-13 20:48:10.000,00:03:37,Normal,188068,6447,652
mY77HA20MzA,Bronze And Platinum Play Buttons?????,2015-09-13 00:23:55.000,00:04:23,Normal,1815417,33860,2780
"4krBgDFycgY","7k SUBS! Smashing Ghost + AW! Plus Channel Talk!",2015-09-09 21:48:18.000,00:04:58,Normal,102586,3355,380
dpUxRIqbNlc,Exility vs Dr.Pineapplez - Misleading Contest!,2015-09-08 22:06:36.000,00:04:18,Normal,65604,4685,920
Cp431S5z8PE,"6 Uses For Your Advanced Warfare Disk!",2015-09-07 20:40:56.000,00:01:05,Normal,65570,2297,452
ttLYXcza4j4,MrBeast’s Outro Song,2015-09-05 20:15:02.000,00:02:11,Normal,8925760,396618,19024
"3-f9DEFsh4w",Watching Video Games Is A Waste Of Time????,2015-09-05 16:14:19.000,00:04:03,Normal,65590,2110,436
J590MYm0SY8,How I Will Survive The Zombie Apocalypse!,2015-08-31 22:11:06.000,00:06:01,Normal,246513,6875,733
NFZ_MtTvwm0,Best Non-Copyrighted Songs For Videos! (Intros Vlogs Gaming Trailers) 2016,2015-10-05 22:41:22.000,00:02:59,Normal,98797,2780,286
oB8kFFvJdhE,How To Tweet When You're Dead! DEADSOCIAL Facebook And Instagram Also!,2015-08-27 10:00:01.000,00:04:29,Normal,65552,2081,497
NUVglXbGBfs,Dogs Opinions On Youtubers Getting BO3 Early,2015-08-18 20:55:37.000,00:01:16,Normal,117377,3268,185
uZPkMnv8b-o,Modern Art Is A Joke,2015-08-15 10:00:01.000,00:02:56,Normal,74703,2044,165
GxTVDClFXuc,MrBeast6000Subs,2015-08-23 11:00:00.000,00:05:20,Normal,972177,59327,5284
kGaq-Qi9hoE,"Youtube Networking - Aka Fake Likes, Subs, And Comments",2015-08-21 20:04:55.000,00:04:28,Normal,80263,3286,806
QX0wvWGW2qg,Sacrifices And Youtube,2015-07-31 18:03:32.000,00:03:39,Normal,65600,2887,560
mM2KwBYa-u4,My Mom Found My Channel!! :0,2015-08-20 01:44:22.000,00:04:29,Normal,819811,26632,2600
WAcmsAISniQ,"1080p FREE TO USE BLACK OPS 3 GAMEPLAY",2015-08-19 21:35:16.000,00:02:23,Normal,91178,1974,184
"1UygJmcHUdQ",I Got Bored Of Studying So This Happened,2015-10-13 01:15:19.000,00:02:09,Normal,881433,24190,1194
"9zFfp3gzZ88",I Hate Youtubers That Ask For Likes,2015-08-20 19:13:03.000,00:04:16,Normal,238869,11668,754
-V3-fhJQZkk,Youtube Collabs? Collabbing with Mr.Beast?,2015-08-01 10:00:01.000,00:03:33,Normal,127517,2369,229
oODUkNQAzXU,"5$ To Advertise Your Youtube Channel???",2015-07-31 00:13:08.000,00:02:01,Normal,190702,3250,281
qVLr6SMxvJw,"5 Steps To Becoming Successful On Youtube!",2015-08-14 10:00:03.000,00:03:13,Normal,100422,3870,413
"4AigP5OY8JE",Time,2015-08-13 10:00:00.000,00:02:02,Normal,107870,2364,295
"3LuchpUc7PU",Should I Buy An Elgato Game Capture??,2015-08-07 10:00:00.000,00:02:57,Normal,65550,2252,568
rXnaD7PU9kY,"Ad Blocker For Chrome and Mobile, Should You Use It?",2015-09-23 23:54:06.000,00:05:15,Normal,95150,3285,498
Ng_qwlvhrJo,PC Master Race Vs Console Peasants,2015-09-21 23:40:01.000,00:01:59,Normal,66213,2440,273
lfD7kMZKuNg,Big Channel's Starting Over???,2015-08-05 10:00:02.000,00:03:19,Normal,65563,1733,327
m8qGlpcfAIw,Xbox One Destroyer? COD Advertisement Is Free,2015-08-18 01:08:14.000,00:04:08,Normal,65719,1811,310
ep7S1XnuQLU,"5,000 Hype",2015-08-11 10:00:00.000,00:03:05,Normal,178171,3698,580
p6bzNpgbX8Y,What Is Crohns Disease?????,2015-08-10 10:00:01.000,00:04:21,Normal,328560,7712,650
ejlkNGm82w4,SAT And Some Random Stuff,2015-08-04 22:14:13.000,00:03:26,Normal,65553,1877,700
vGB2d5cQJpY,How Much Money Do Youtubers Make? Real Numbers!,2015-08-30 21:37:55.000,00:03:14,Normal,476058,12747,798
deK-My3Of0o,How Much Do T.V. Commercials Cost?????,2015-08-28 01:40:10.000,00:03:29,Normal,65563,1726,287
M94G0iKYiSM,HONEST Shout Out Sunday! Free Subscribers!,2015-08-30 18:06:45.000,00:03:30,Normal,65605,1968,538
g4DAFnZcCcQ,Best Microphone For Youtube (Gaming Commentaries Vocals Singing Podcast),2015-10-11 18:56:01.000,00:03:37,Normal,65590,2127,379
YY2-jJojnOA,Best Green Screen Lighting Ever? (Joking Obviously),2015-10-03 21:06:46.000,00:03:24,Normal,740337,16017,833
"7Pogam71094",How Do Youtubers Make Money? How Do Youtubers Get Paid?,2015-09-29 23:16:50.000,00:06:06,Normal,148722,4271,530
DL0OPJ2hahc,Increase Youtube Views 2015! COMMUNITY CHANNELS - Boosting Youtube Views,2015-09-27 21:04:03.000,00:03:52,Normal,65552,1914,326
"2LIJtcI4dbg",Stupid Things People Search On Google,2015-09-25 22:57:49.000,00:05:17,Normal,1382651,71964,3994
bzIPun3cVsw,Shia Labeouf Motivates Youtubers!,2015-09-19 22:53:26.000,00:01:28,Normal,471919,12295,706
RMoFUeBVefA,Beast $500ish Youtube PC Great For Making Videos!,2015-08-12 10:00:00.000,00:04:04,Normal,96656,1681,197
X9eXa-Uzuj0,My Favorite FaZe Clan Members?????,2015-08-26 10:00:00.000,00:03:54,Normal,67366,1868,226
pGYyUssWLTA,Social Media As A Job????,2015-08-29 18:20:31.000,00:03:09,Normal,65547,2359,547
LTr8cXAxy1I,"9k Subs - Channel Talk",2015-10-10 17:20:05.000,00:04:35,Normal,136070,4362,903
miKQkeq5sbU,Knives In Video Games Cost More Than Real Life????,2015-09-18 23:57:02.000,00:03:43,Normal,73489,2273,285
Pgxi8dsUW-o,Is Being A Youtuber Hard? Is Being A Youtuber Worth It?,2015-10-04 20:35:42.000,00:05:21,Normal,131510,4985,708
WwE0tR08OTU,Originality - A Youtube Poem By MrBeast6000,2015-09-26 23:04:34.000,00:01:48,Normal,65886,2305,328
Jtj9rUqlB1Y,How Many Youtubers Are Millionaires???,2015-08-04 00:18:58.000,00:02:49,Normal,136725,2097,269
"1s6UOlWdpw4",Motivation For Youtube - Ultimate Small Youtuber Motivation #2,2015-08-08 22:15:43.000,00:03:29,Normal,225037,8114,765
Ow3xqv7ahXo,How Much Money Does Bill Gates Make / Have - Billionaire,2015-10-09 22:27:01.000,00:04:04,Normal,162951,4448,373
TRiF8PdrIP8,MrBeast6000's Channel Trailer,2015-10-08 20:00:00.000,00:01:55,Normal,1861396,136121,13618
Lwt_VThQIdM,"Why I Sold My PS4, Not A Gaming Channel???",2015-09-18 00:21:53.000,00:04:06,Normal,65601,2394,341
"94A-bsumX9A",How Much Youtube Money Do I Make???,2015-08-03 02:19:22.000,00:02:28,Normal,467085,10665,706
gYaxI_allkQ,Am I Ian From Smosh????,2015-08-02 19:09:03.000,00:02:18,Normal,1277990,15005,737
"6T17licWsQ4",Leaving For 7 Days,2015-08-09 14:26:58.000,00:07:11,Normal,66811,1564,310
ZqzFRGH_tMQ,Always Changing My Name? Mr.Beast or MrBeast6000,2015-08-03 10:00:03.000,00:02:41,Normal,200041,4601,538
P2oPACr4uuU,Selling PS4 For $250 + Elgato For $100!,2015-09-16 22:26:34.000,00:02:38,Normal,65563,1832,342
T-v4b3WtPAg,BO3,2015-08-18 17:07:49.000,00:03:41,Normal,1608755,39046,2818
kqUT-s3a6tU,"Black Ops 3 First Impressions, My First Game",2015-08-19 02:44:52.000,00:03:41,Normal,65547,1835,450
j7kM8G_AjuY,Airplane Pilots Last Words Before Death,2015-08-28 21:56:21.000,00:02:29,Normal,164628,2890,234
zpCwHwWgbsI,What Is Spam404?????,2015-07-15 15:05:18.000,00:05:11,Normal,65568,1545,392
lh61MVUxJt0,The History Of Pewdiepie In 2 Minutes,2015-07-14 10:00:01.000,00:02:06,Normal,279260,7486,574
eBklqeeIu10,I Hate Spam On Youtube,2015-07-12 19:08:52.000,00:03:09,Normal,65563,2117,687
SgMydsOucFg,INSANE TRIPLE LEGENDARY SUPPLY DROP! BEST OPENING YET?,2015-07-11 20:08:50.000,00:03:29,Normal,65582,,409
jPm3hRiMKuU,Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,2015-07-10 21:56:20.000,00:03:43,Normal,65543,2380,593
OweuuinkVZI,"3k HYPE",2015-07-10 18:05:46.000,00:03:23,Normal,174692,4856,701
"7Pr0HP-Trgk",How To Become A Gaming Youtuber! All You Need To Know!,2015-07-08 22:00:01.000,00:07:02,Normal,65582,2221,513
UEK0fYAqMss,My Solution For The Theft At The FaZe House - @FaZe_Rain @FaZeAdapt,2015-07-08 10:00:00.000,00:03:07,Normal,65583,1395,264
lRznKN2oPUc,"5 Popular Channels That Were Terminated",2015-07-07 22:00:00.000,00:05:00,Normal,141559,4538,999
IDrS_TrjuK4,What Is Youtube Terms Of Service?????,2015-07-07 10:00:00.000,00:04:09,Normal,66308,1480,268
J1lhxfZtR3M,Do You Think You Will Be Famous?????,2015-07-06 22:00:01.000,00:03:44,Normal,166902,3405,660
b_o8cz0ZNdk,What Is Swatting? Why I hate It!,2015-07-05 18:08:37.000,00:04:19,Normal,107712,2507,249
v5J1Cycn3s8,How To Gain Youtube Success,2015-07-02 17:10:49.000,00:02:42,Normal,105181,3473,344
YJiqYG-Mylk,FaZe Members Reaction's To Joining Faze,2015-07-01 19:56:45.000,00:03:11,Normal,646435,14278,732
jGE1sUTeR5g,Battle of The Beasts Round 2 Winners!,2015-07-01 04:02:27.000,00:14:07,Normal,65557,1572,362
"0tZCQ25fsoI",Youtube In 10 Years?????,2015-06-30 16:31:29.000,00:03:06,Normal,1701379,115834,12904
N9jTogPwqVY,The Ultimate Motivation For Small Youtubers,2015-06-29 17:27:21.000,00:02:44,Normal,333705,16998,2045
yyJ7xEcENNI,How Much Does Pewdiepie Make?,2015-06-28 22:41:05.000,00:03:53,Normal,292453,3445,236
"3rJgCGMPEqA",Random Stuff You Don't Care About,2015-06-27 23:32:54.000,00:02:22,Normal,65585,2310,502
_oZyp4mTzSQ,Supply Drops For Charity! Ep #2,2015-07-24 10:00:00.000,00:05:02,Normal,65550,2382,1142
X7doE4h6W64,Insane Gun Sync - 7 Hours To Make,2015-06-21 12:22:34.000,00:02:14,Normal,65554,2392,599
"7ytYV-tVIvg",How Did Notch Become A Billionaire? How Much Did Minecraft Sell For?????,2015-06-12 17:47:14.000,00:03:36,Normal,130148,2891,226
zsADECFHY8w,"4k Subscriber's! First Channel Story!",2015-07-30 01:56:38.000,00:05:14,Normal,123505,3367,436
Feh8o-HmthM,People Who Got Rich From Movie Trailers On Youtube,2015-07-29 19:00:00.000,00:03:26,Normal,112374,1732,228
"6Xv-LVYZQxk",Beast Gaming Set Up #almost4k,2015-07-29 15:31:24.000,00:02:31,Normal,99985,2637,425
-mlok5iT3GE,My Top 5 Favorite Things At E3 2015,2015-06-18 17:18:38.000,00:02:30,Normal,65563,1933,500
QqIG0R-KpGk,World's Worst Thieves,2015-07-28 17:17:48.000,00:03:29,Normal,108424,2279,195
i5dhcAxO25Q,Reddit Is In Chaos After Firing Victoria,2015-07-03 20:11:21.000,00:01:46,Normal,71666,1231,184
KLAI0c0Spog,Best Of FlipArtz - His Best Advanced Supply Drops EVER!,2015-05-29 17:06:25.000,00:10:40,Normal,143231,1536,130
Y3Rxgf5_R_I,The COD Community? Sleeping With Your Mom?,2015-07-19 17:37:51.000,00:03:03,Normal,65553,2014,527
R6zuvKbvKyU,Exility And Some Other Stuff - Update Vid,2015-07-18 18:02:27.000,00:04:45,Normal,65561,11512,3370
STvOHHgJ1sQ,Battle Of The Beasts (youtubers needed),2015-06-17 20:58:19.000,00:03:03,Normal,65658,1613,403
ELIoOUKSOJQ,Top 10 Richest Gaming Youtubers?????,2015-06-11 16:42:11.000,00:04:05,Normal,300926,8353,573
uAoayezOaug,Markiplier Is A Great Man! Sub shodleech!,2015-06-09 02:56:28.000,00:02:03,Normal,247796,2404,168
zi7tZ-2PhLk,How Much Money Do You Make As An Uber Driver??????,2015-05-31 18:31:25.000,00:05:04,Normal,65573,1442,228
XR_q9_LEKuc,Supply Drop Challenge For Charity,2015-07-22 17:59:43.000,00:04:55,Normal,65547,2465,625
"7isfkomGg7o",Battle Of The Beast Round 1 Winners!,2015-06-23 19:49:57.000,00:09:13,Normal,65569,1621,264
UCYefSGBP00,The Truth About Big Community Channels,2015-06-22 16:32:02.000,00:04:33,Normal,65551,2239,899
"8-0ZHJHp9g4",Advanced Warfare DLC 4 Honest Parody,2015-07-29 00:37:21.000,00:02:37,Normal,65558,1751,429
AIytwdufwW8,MY MESSAGE TO COD YOUTUBERS (Watch till end plz),2015-05-29 20:07:48.000,00:04:52,Normal,65863,1505,252
QkXDatNdL4U,Free To Use Advanced Warfare Gameplay! 2015,2015-06-19 14:07:22.000,00:02:05,Normal,65592,1774,406
dvdGkRK5a_0,WORLD'S FIRST BLACK OPS 3 GUN SYNC!!,2015-06-22 01:19:49.000,00:01:21,Normal,78966,1761,172
qENpZBzgaUM,VANOSSGAMING IS IN TROUBLE,2015-07-27 22:13:05.000,00:02:53,Normal,273209,4201,574
Vr2337tCLCI,Insane Advanced Warfare Hacker!,2015-06-07 22:58:31.000,00:02:14,Normal,65554,1989,408
PRU47AuQF2M,"FaZe Adapt ""Stuttertage""",2015-07-20 17:49:03.000,00:04:44,Normal,144505,4329,464
NV7qmqbS8tM,"What Is Considered A ""Bad Video"" On Youtube????? #karnageRC",2015-06-07 21:38:42.000,00:04:12,Normal,87911,1644,190
U9c-ycvw02A,I Think I Am Going For The #KarnageRC,2015-06-05 15:21:50.000,00:03:52,Normal,65555,2067,589
GfgcVOuHLAo,Every FaZe Video Ever #karnageRC,2015-06-04 19:09:17.000,00:03:17,Normal,65588,1906,289
TacjQmKCiZg,How Much Does Faze Rain's Giveaway Cost??????,2015-05-30 21:27:08.000,00:01:13,Normal,65553,1705,435
UVin8WtE5eU,Summer Is Finally Here!,2015-05-28 21:46:37.000,00:02:26,Normal,71185,1303,267
wNuxirsrwBk,Why Are Things Unbalanced In Video Games?????,2015-05-28 20:36:06.000,00:03:30,Normal,108958,1486,193
-o_8CDbFMJ0,Paid Promotion On Youtube Good?,2015-07-03 19:26:09.000,00:07:19,Normal,68984,1303,185
"6bxZpS0cm5o",New Channel?,2015-05-23 22:59:21.000,00:04:51,Normal,185824,4440,443
hyt2t4r8lQ4,Battle Of The Beast Tournament UPDATE!,2015-06-18 23:25:47.000,00:02:32,Normal,65595,2089,715
yWnmEPgLroQ,TWITCH STREAMERS REACT TO RECEIVING THOUSANDS FROM SAME GUY!,2015-07-13 10:00:01.000,00:07:32,Normal,227911,2305,271
bEIK5ni_Pzs,How Many People Get The Diamond Play Button?????,2015-07-25 10:00:03.000,00:03:56,Normal,1832629,18633,2762
"4DYBVA4884Y",SpiderMan Robs Walmart?????,2015-07-26 19:21:24.000,00:03:07,Normal,65583,1768,288
yCKe65Nvp0Q,Every Minecraft Let's Play Ever In Under A Minute,2015-07-16 22:00:01.000,00:01:00,Normal,132113,3849,300
XBe57FyB2xU,Why I deleted Today's First Upload,2015-07-16 17:03:16.000,00:01:55,Normal,69803,1614,205
is1LSWbssuA,Best Thing To Happen To This Channel?????,2015-07-23 10:00:00.000,00:01:28,Normal,65581,2002,343
Ds9H2UnUHL0,Quitting?,2015-02-06 22:27:38.000,00:03:46,Normal,149098,5054,685
"6BNOWeYFyP8",MageCraft - Beginners tutorial. (The app),2014-11-17 02:25:46.000,00:08:47,Normal,65777,1419,239
D51HaR-XvgM,Opening Old Basketball Cards! Ep. #1 (Michael Jordan Found),2014-10-21 02:19:05.000,00:04:27,Normal,223588,4407,361
ZiuoOcj2eLY,In Dis Video I Play Minecraft. (Factions),2014-07-05 15:57:13.000,00:08:49,Normal,66643,1818,217
LYK6SPMtJ_Y,Youtube Grind,2014-06-28 21:06:46.000,00:03:20,Normal,136605,3178,243
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,2015-05-14 23:52:57.000,00:03:24,Normal,65695,1948,301
zgDezsMQyyU,How To Monetize Your Videos And Make Lots Of Youtube Money!!$$$,2015-05-10 20:59:50.000,00:10:23,Normal,66103,1764,339
UEwnitHoSDw,DIY $23.00 Mini Sound Booth? Does It Work?,2015-05-09 19:47:51.000,00:03:49,Normal,168425,2959,254
