"Video_id","Video_title","Published_at","Duration","Video_type","View_count","Like_count","Comment_count"
Fzh65vCyHWQ,"24 HOUR EXPLOSION GIVEAWAY! WIN GIFTCARDS",2016-09-05 22:31:58.000,00:00:02,Normal,857976,35496,4550
qjGNBluF6_I,WORST REVIEWS ON AMAZON #2 HOW IS THIS LEGAL?,2016-07-02 20:30:01.000,00:04:50,Normal,1207457,45885,5026
dDYP56hEYF0,OMG! INSANE CUP FORT,2017-03-14 22:40:01.000,00:04:11,Normal,4168377,96160,9232
pJSbLk-Iixc,Savage Level 9000,2017-03-08 23:10:06.000,00:01:50,Normal,7421836,321026,14884
ocruJKe2tFk,"50,000 Subscribers.exe",2016-06-11 21:01:16.000,00:03:35,Normal,613848,23504,3520
"8D3vI1615K4",Fidget Spinner Vs Face (Legit Had To Get Stitches),2017-05-02 23:30:00.000,00:07:07,Normal,44870599,1673420,88688
AS5CxLCWq-Q,Watching Dance Till You're Dead For 10 Hours,2017-03-21 22:40:12.000,10:00:01,Normal,55096629,2621678,
jtOalDNVrKM,I Can't Break My Strange Addiction,2017-03-19 21:45:07.000,00:04:45,Normal,1973442,95723,8803
YH1-fDzHHpo,we are number one but every one is a bad intro,2016-12-25 00:00:00.000,00:03:41,Normal,1995041,56239,8187
"9fa_JYTPZ2Y",IF YOU ONLY SEE ORANGE YOU'RE COLOR BLIND,2016-12-05 02:21:43.000,00:03:53,Normal,1848831,92677,7562
Wyyqz3OxB5c,MY $1000 KEYBOARD CHANGED MY LIFE,2016-11-03 21:32:53.000,00:03:33,Normal,13458476,352697,7766
VXmKt_1T0QM,Struggles Of Being A Youtuber,2016-04-19 21:30:01.000,00:03:14,Normal,160075,5764,1169
RPcXg2-0ejw,Bleach Bottle Flips (COP CALLED),2016-10-09 20:06:23.000,00:04:43,Normal,1250833,55310,3085
Qy17S3g8ZuY,HOW TO UNLOCK ANY IPHONE WITHOUT THE PASSCODE,2016-12-21 02:00:00.000,00:08:51,Normal,23179868,579853,33186
MgRMNzKknto,Dude Perfect 4.0 - We Are Totally Better,2016-06-06 21:01:41.000,00:03:33,Normal,441357,13087,1744
tqO3_AKC5Ks,CUTTING TABLE IN HALF WITH PLASTIC KNIVES,2016-06-04 20:31:28.000,00:04:05,Normal,3788138,166007,6899
"6XCUHLhdnEY",Reenacting Youtubers,2016-04-16 21:32:25.000,00:03:41,Normal,198367,7251,563
ttWTSskmxTA,Life Before And After Gamma (Insane) @GFuelEnergy,2016-04-13 23:08:34.000,00:02:41,Normal,64654,2488,712
DoIQMkoYSzw,"SELLING ORGANS FOR $1,000,000",2016-08-02 20:02:21.000,00:05:35,Normal,3630920,120402,7312
SaDDjW9Rw-M,WORST THUMBNAILS ON YOUTUBE #3,2016-06-21 20:01:20.000,00:03:04,Normal,945801,35333,1723
xWcldHxHFpo,"I Counted To 100,000!",2017-01-09 00:00:39.000,23:48:07,Normal,33749751,1541201,138587
fWhfOAuOqjY,Super Bowl Commercial 2016 Cost - How Much Does A Commercial Cost In 2016 Super Bowl?,2016-02-07 18:20:40.000,00:02:57,Normal,104828,2619,329
"9Ax56oRhcZc",Counting To 10000 In One Sitting,2016-02-01 00:27:55.000,03:29:41,Normal,68461982,709711,56961
-cWVrFABWHw,HOW TO MAKE A VIRAL PRANK VIDEO 100% LEGIT,2016-01-26 21:38:09.000,00:02:26,Normal,186870,6215,433
z7qtJAAV5d0,Is Obama Dead? Dumb Google Searches!,2016-01-24 00:21:47.000,00:05:24,Normal,234817,4738,292
"9pk-neTrDoM",How To Be MrBeast (Made By Really Old Subscriber),2016-01-23 19:46:56.000,00:05:21,Normal,76522,2952,287
JQscW6DfNZY,Should You Play Video Games?,2016-01-22 17:04:58.000,00:02:59,Normal,106146,4384,197
"9smE_EiKJ8Q",School Is A Waste Of Time,2016-01-21 22:45:37.000,00:02:54,Normal,140807,5899,743
hfaPkoXeYfU,Is Michael Bay My Dad????????,2016-01-18 21:46:21.000,00:01:42,Normal,83136,2458,251
u0hHxeWkB_o,Lottery Taxes - How Much Tax Is If You Win The Lottery,2016-01-16 19:25:35.000,00:03:40,Normal,140160,3683,254
"64WGWubQO3I",Motivation For Small Youtubers #3,2016-01-12 00:57:36.000,00:03:31,Normal,192450,9636,1215
QJUs6CSRCFU,Giving Away Two $15 Gift Cards (forgive me boyz),2016-01-10 23:32:03.000,00:03:11,Normal,64662,3230,591
Om4c4ilT_6g,Do Dislikes Matter On Youtube - Are Dislikes Bad Or Good?,2016-01-07 22:19:01.000,00:04:24,Normal,389116,23716,2011
GbOfxRfHdeg,How To Get Active Subscribers On Youtube? Tips 2016,2016-01-05 22:05:42.000,00:05:45,Normal,102563,4622,730
yzxYCRDcGDs,Reaction Channels Are Stupid??????? #JCTG,2016-01-05 01:49:06.000,00:03:14,Normal,82277,2261,437
PCakYf_PnT0,Goodbye Laptop,2016-01-01 23:49:09.000,00:02:16,Normal,176070,7067,617
"8nv_ltg4RAg","2015 Year Highlights",2015-12-30 20:18:43.000,00:04:03,Normal,82672,2727,554
syMozMiJneM,Why I Stopped Playing Video Games - Video Game Commentary,2015-10-25 21:20:24.000,00:04:44,Normal,71249,1780,222
jRURlbRAUhI,Whats That Song Name?,2015-12-24 17:01:11.000,00:01:52,Normal,201139,7588,1440
I_3R9YGFlHE,The Anti-Beast,2015-12-23 23:51:22.000,00:02:39,Normal,1021242,31177,1801
xjJJ_wDlc1E,"Reacting To Family Accounts (MamaBeast, MrBeast'sLaptop, Etc)",2015-12-22 22:30:23.000,00:09:24,Normal,953049,20551,1946
"2Om2M4_Kyd0",FREE TO USE BO3 GAMEPLAY - 1080p,2015-11-03 01:58:07.000,00:02:45,Normal,64644,1974,263
XOtTKQujlkI,"How Many People Get The Golden Play Button? (1,000,000 Subscribers)",2015-11-28 00:45:38.000,00:03:00,Normal,171199,4041,586
ngVEpJs5A5s,Motivation For Small Youtubers #4 - Inspiration For Youtubers,2016-04-08 00:11:29.000,00:03:10,Normal,163178,7530,641
Wt6cMjn3YLg,YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red?,2015-10-21 23:13:36.000,00:05:26,Normal,65378,2442,210
JP3v6UxI124,How To Think Of Good Video Ideas (Tips),2015-12-26 17:38:52.000,00:06:13,Normal,140968,8466,575
W4gBpws7Ug8,YOU ONLY DO YOUTUBE FOR VIEWS,2015-10-29 21:12:15.000,00:05:34,Normal,91727,3642,290
g0IrVKXIbmE,PSYCHO FRIEND SMASHES MY LAPTOP! (Mc Juggernuggets Parody),2015-11-06 00:07:37.000,00:01:32,Normal,339539,12065,912
"4cX-w-ia0RU",Why Do Youtubers Ask For Likes?,2016-03-27 21:50:19.000,00:03:21,Normal,183262,12083,670
NT3EkjxO8hs,"10,000 QNA With MUM",2015-10-29 00:21:29.000,00:03:55,Normal,360335,14842,1906
KaaEivIqX6M,Double Agent (Short Film),2015-11-01 14:33:38.000,00:07:50,Normal,186614,6491,492
"8TFq_vvO_Wg",MrBeast6000's First Video (So Bad lol),2015-11-19 21:29:40.000,00:03:07,Normal,14241524,532310,34711
fG1N5kzeAhM,Dear Future Me (Scheduled Uploaded 6 Months Ago),2016-04-04 19:30:01.000,00:02:25,Normal,2560169,138925,12809
LHtkve6-O0g,NBA Interviews Gone Wrong (No Gun Pulled),2016-02-20 14:56:51.000,00:02:34,Normal,74984,2072,158
dfcPUqiivDY,GIVING AWAY $100 ITUNES GIFT CARDS,2016-04-01 20:45:18.000,00:02:10,Normal,170750,4782,490
m3Ol8zn7brk,Movie Trailers Be Like,2016-02-15 18:31:34.000,00:01:42,Normal,123233,4658,277
OEuS7fjMlMc,Millions Of Views!,2015-10-18 23:15:40.000,00:03:47,Normal,1208638,35674,2536
"1Pr-R2nKTY4","How To Get 1,000 Subscribers On Youtube - Vlogs Gaming",2015-10-15 20:12:22.000,00:02:59,Normal,103599,4478,517
sKn8Tbp2a-4,"Shark Tank Most Successful Products, Entrepreneurs, Or Businesses 2015",2015-11-08 19:33:42.000,00:04:54,Normal,152392,1401,191
k9zko79_3_I,Who Founded Faze? Who Created Faze Clan?,2016-03-18 00:23:07.000,00:05:25,Normal,2067598,72895,3752
VvphlSvCyj8,MrBeast Rest In Pepperoni 6000,2015-12-27 20:15:59.000,00:03:04,Normal,230552,5934,455
cqirhwhq_qM,Do Youtubers Pay Taxes????? (USA),2015-12-19 19:21:52.000,00:06:31,Normal,121229,4631,423
"4YHnf3YepwU",Totally 100% Real Epic Ping Pong Trickshots,2015-12-11 22:00:01.000,00:01:21,Normal,110244,4548,310
uxzBq4Y_fNw,Exams Be Like,2015-12-10 00:15:18.000,00:03:54,Normal,568974,15760,1241
HIhUkvAG0o4,How Many People Have A Silver Play Button????,2015-12-08 22:22:47.000,00:03:33,Normal,532309,13926,844
cpI5lCaqZcQ,How To Get More Views And Subscribers On Youtube (2016),2015-12-03 21:00:00.000,00:03:12,Normal,82250,3574,331
"6zQhLOw1nw8",Should You Do COD Commentaries In 2016????,2015-12-02 23:51:26.000,00:03:47,Normal,64719,1489,290
mfvi_jgdVqE,THINGS I HATE #1,2015-12-02 01:20:16.000,00:03:40,Normal,518818,16326,1703
zExxMxcoJ6A,Worst MrBeast6000 Intros?? (Fan Made!),2015-11-30 21:38:00.000,00:02:13,Normal,502026,13433,1609
hD_Af6W2qug,Dear Razer Can I Have My 70$ Back?????,2015-11-29 21:10:16.000,00:02:59,Normal,7619162,347671,24361
oo8ve4Ldpck,The Evolution Of My Youtube Banners,2015-11-18 21:16:57.000,00:00:59,Short,81772,2550,403
rS2sntC-lJI,Dude Perfect 3.0 - We Are Better,2016-04-04 21:30:00.000,00:03:13,Normal,743080,21471,1836
vT_gRRMjDi0,$100 GIVEAWAY PRANK (NO WEAPONS INVOLVED),2016-04-03 21:00:00.000,00:04:51,Normal,74804,1934,247
fYnPyLfxSJg,Subscriber Goals For 2017,2016-03-09 23:35:32.000,00:03:54,Normal,89950,2969,1344
dRqthQ2Mc_0,"Spam404 Has Terminated 5,000,000 Videos (Including Pewdiepie)",2015-11-26 17:36:51.000,00:02:23,Normal,119918,2767,289
"2nVjy-zd65Q",Making My Background More Epic,2016-03-26 21:00:00.000,00:03:28,Normal,64648,2643,371
xlzpD4GeBW0,Doing Youtube For Fun Or Views?,2016-03-23 23:51:29.000,00:03:45,Normal,64641,2699,313
"8ZTy3K2QgOY",Pranks That Went Horribly Wrong,2016-03-19 21:00:00.000,00:04:34,Normal,2188305,90223,2939
pBH_QL4JGcI,"20,000",2016-03-08 00:35:01.000,00:04:16,Normal,224994,6471,866
zCR6DJX7Kak,Walking Dead Daryl DIED (Fan Reaction To Death),2016-03-28 02:10:15.000,00:00:43,Short,188408,5178,535
VqhjiwmGNKA,WORST THUMBNAILS ON YOUTUBE,2016-02-28 20:48:25.000,00:02:36,Normal,638856,24837,1149
qBiZA4QDsj0,What Is Youtube Red? Should I Buy Youtube Red?,2016-02-10 23:42:47.000,00:04:39,Normal,116280,3924,344
NeOrh4GnPZ4,Things I Hate #2 - Youtube Edition,2016-02-09 01:26:28.000,00:04:21,Normal,183578,7778,1425
P2oPACr4uuU,Selling PS4 For $250 + Elgato For $100!,2015-09-16 22:26:34.000,00:02:38,Normal,64669,1827,336
h-D6ukDcS9o,Do Tags Do Anything On Youtube?????,2015-09-13 20:48:10.000,00:03:37,Normal,184736,6396,644
mY77HA20MzA,Bronze And Platinum Play Buttons?????,2015-09-13 00:23:55.000,00:04:23,Normal,1742511,33446,2730
"4krBgDFycgY","7k SUBS! Smashing Ghost + AW! Plus Channel Talk!",2015-09-09 21:48:18.000,00:04:58,Normal,100810,3317,377
dpUxRIqbNlc,Exility vs Dr.Pineapplez - Misleading Contest!,2015-09-08 22:06:36.000,00:04:18,Normal,64648,4659,914
Cp431S5z8PE,"6 Uses For Your Advanced Warfare Disk!",2015-09-07 20:40:56.000,00:01:05,Normal,64669,2279,442
ttLYXcza4j4,MrBeast’s Outro Song,2015-09-05 20:15:02.000,00:02:11,Normal,8789346,388910,18341
"3-f9DEFsh4w",Watching Video Games Is A Waste Of Time????,2015-09-05 16:14:19.000,00:04:03,Normal,64657,2084,435
TRiF8PdrIP8,MrBeast6000's Channel Trailer,2015-10-08 20:00:00.000,00:01:55,Normal,1690647,126856,12093
deK-My3Of0o,How Much Do T.V. Commercials Cost?????,2015-08-28 01:40:10.000,00:03:29,Normal,64657,1710,275
m8qGlpcfAIw,Xbox One Destroyer? COD Advertisement Is Free,2015-08-18 01:08:14.000,00:04:08,Normal,64792,1805,308
oODUkNQAzXU,"5$ To Advertise Your Youtube Channel???",2015-07-31 00:13:08.000,00:02:01,Normal,188355,3237,277
NUVglXbGBfs,Dogs Opinions On Youtubers Getting BO3 Early,2015-08-18 20:55:37.000,00:01:16,Normal,115445,3246,184
X9eXa-Uzuj0,My Favorite FaZe Clan Members?????,2015-08-26 10:00:00.000,00:03:54,Normal,66466,1860,225
GxTVDClFXuc,MrBeast6000Subs,2015-08-23 11:00:00.000,00:05:20,Normal,960170,58871,5213
-V3-fhJQZkk,Youtube Collabs? Collabbing with Mr.Beast?,2015-08-01 10:00:01.000,00:03:33,Normal,125492,2356,225
"9zFfp3gzZ88",I Hate Youtubers That Ask For Likes,2015-08-20 19:13:03.000,00:04:16,Normal,235910,11593,752
mM2KwBYa-u4,My Mom Found My Channel!! :0,2015-08-20 01:44:22.000,00:04:29,Normal,813090,26490,2518
WAcmsAISniQ,"1080p FREE TO USE BLACK OPS 3 GAMEPLAY",2015-08-19 21:35:16.000,00:02:23,Normal,90435,1967,183
oB8kFFvJdhE,How To Tweet When You're Dead! DEADSOCIAL Facebook And Instagram Also!,2015-08-27 10:00:01.000,00:04:29,Normal,64655,2062,492
kGaq-Qi9hoE,"Youtube Networking - Aka Fake Likes, Subs, And Comments",2015-08-21 20:04:55.000,00:04:28,Normal,79420,3265,816
QX0wvWGW2qg,Sacrifices And Youtube,2015-07-31 18:03:32.000,00:03:39,Normal,64662,2860,549
uZPkMnv8b-o,Modern Art Is A Joke,2015-08-15 10:00:01.000,00:02:56,Normal,73485,2033,162
qVLr6SMxvJw,"5 Steps To Becoming Successful On Youtube!",2015-08-14 10:00:03.000,00:03:13,Normal,98686,3822,410
"6T17licWsQ4",Leaving For 7 Days,2015-08-09 14:26:58.000,00:07:11,Normal,66011,1559,308
"2LIJtcI4dbg",Stupid Things People Search On Google,2015-09-25 22:57:49.000,00:05:17,Normal,1381950,72055,3995
rXnaD7PU9kY,"Ad Blocker For Chrome and Mobile, Should You Use It?",2015-09-23 23:54:06.000,00:05:15,Normal,94356,3282,496
"3LuchpUc7PU",Should I Buy An Elgato Game Capture??,2015-08-07 10:00:00.000,00:02:57,Normal,64669,2226,561
j7kM8G_AjuY,Airplane Pilots Last Words Before Death,2015-08-28 21:56:21.000,00:02:29,Normal,162904,2873,235
"1s6UOlWdpw4",Motivation For Youtube - Ultimate Small Youtuber Motivation #2,2015-08-08 22:15:43.000,00:03:29,Normal,220957,8015,757
RMoFUeBVefA,Beast $500ish Youtube PC Great For Making Videos!,2015-08-12 10:00:00.000,00:04:04,Normal,94912,1665,194
lfD7kMZKuNg,Big Channel's Starting Over???,2015-08-05 10:00:02.000,00:03:19,Normal,64652,1709,321
J590MYm0SY8,How I Will Survive The Zombie Apocalypse!,2015-08-31 22:11:06.000,00:06:01,Normal,245488,6872,735
M94G0iKYiSM,HONEST Shout Out Sunday! Free Subscribers!,2015-08-30 18:06:45.000,00:03:30,Normal,64655,1944,537
vGB2d5cQJpY,How Much Money Do Youtubers Make? Real Numbers!,2015-08-30 21:37:55.000,00:03:14,Normal,468560,12622,780
Pgxi8dsUW-o,Is Being A Youtuber Hard? Is Being A Youtuber Worth It?,2015-10-04 20:35:42.000,00:05:21,Normal,129665,4950,704
YY2-jJojnOA,Best Green Screen Lighting Ever? (Joking Obviously),2015-10-03 21:06:46.000,00:03:24,Normal,725113,15754,816
"7Pogam71094",How Do Youtubers Make Money? How Do Youtubers Get Paid?,2015-09-29 23:16:50.000,00:06:06,Normal,146396,4233,528
WwE0tR08OTU,Originality - A Youtube Poem By MrBeast6000,2015-09-26 23:04:34.000,00:01:48,Normal,65114,2291,321
Ng_qwlvhrJo,PC Master Race Vs Console Peasants,2015-09-21 23:40:01.000,00:01:59,Normal,65393,2438,269
"4AigP5OY8JE",Time,2015-08-13 10:00:00.000,00:02:02,Normal,105722,2341,291
"1UygJmcHUdQ",I Got Bored Of Studying So This Happened,2015-10-13 01:15:19.000,00:02:09,Normal,864145,23826,1158
ep7S1XnuQLU,"5,000 Hype",2015-08-11 10:00:00.000,00:03:05,Normal,175234,3665,573
g4DAFnZcCcQ,Best Microphone For Youtube (Gaming Commentaries Vocals Singing Podcast),2015-10-11 18:56:01.000,00:03:37,Normal,64729,2112,370
bzIPun3cVsw,Shia Labeouf Motivates Youtubers!,2015-09-19 22:53:26.000,00:01:28,Normal,462963,12117,690
NFZ_MtTvwm0,Best Non-Copyrighted Songs For Videos! (Intros Vlogs Gaming Trailers) 2016,2015-10-05 22:41:22.000,00:02:59,Normal,97455,2754,284
DL0OPJ2hahc,Increase Youtube Views 2015! COMMUNITY CHANNELS - Boosting Youtube Views,2015-09-27 21:04:03.000,00:03:52,Normal,64650,1896,314
ejlkNGm82w4,SAT And Some Random Stuff,2015-08-04 22:14:13.000,00:03:26,Normal,64660,1851,694
T-v4b3WtPAg,BO3,2015-08-18 17:07:49.000,00:03:41,Normal,1578383,38530,2734
LTr8cXAxy1I,"9k Subs - Channel Talk",2015-10-10 17:20:05.000,00:04:35,Normal,134253,4313,896
Ow3xqv7ahXo,How Much Money Does Bill Gates Make / Have - Billionaire,2015-10-09 22:27:01.000,00:04:04,Normal,160851,4421,365
miKQkeq5sbU,Knives In Video Games Cost More Than Real Life????,2015-09-18 23:57:02.000,00:03:43,Normal,72453,2259,281
ZqzFRGH_tMQ,Always Changing My Name? Mr.Beast or MrBeast6000,2015-08-03 10:00:03.000,00:02:41,Normal,198165,4581,536
"94A-bsumX9A",How Much Youtube Money Do I Make???,2015-08-03 02:19:22.000,00:02:28,Normal,462976,10631,705
gYaxI_allkQ,Am I Ian From Smosh????,2015-08-02 19:09:03.000,00:02:18,Normal,1252522,14857,716
p6bzNpgbX8Y,What Is Crohns Disease?????,2015-08-10 10:00:01.000,00:04:21,Normal,323857,7653,629
Lwt_VThQIdM,"Why I Sold My PS4, Not A Gaming Channel???",2015-09-18 00:21:53.000,00:04:06,Normal,64665,2378,336
kqUT-s3a6tU,"Black Ops 3 First Impressions, My First Game",2015-08-19 02:44:52.000,00:03:41,Normal,64660,1818,435
Jtj9rUqlB1Y,How Many Youtubers Are Millionaires???,2015-08-04 00:18:58.000,00:02:49,Normal,134978,2076,266
pGYyUssWLTA,Social Media As A Job????,2015-08-29 18:20:31.000,00:03:09,Normal,64650,2322,534
XBe57FyB2xU,Why I deleted Today's First Upload,2015-07-16 17:03:16.000,00:01:55,Normal,69176,1613,204
zpCwHwWgbsI,What Is Spam404?????,2015-07-15 15:05:18.000,00:05:11,Normal,64661,1520,371
lh61MVUxJt0,The History Of Pewdiepie In 2 Minutes,2015-07-14 10:00:01.000,00:02:06,Normal,276866,7467,573
eBklqeeIu10,I Hate Spam On Youtube,2015-07-12 19:08:52.000,00:03:09,Normal,64641,2093,659
SgMydsOucFg,INSANE TRIPLE LEGENDARY SUPPLY DROP! BEST OPENING YET?,2015-07-11 20:08:50.000,00:03:29,Normal,64676,,385
jPm3hRiMKuU,Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,2015-07-10 21:56:20.000,00:03:43,Normal,64692,2360,584
OweuuinkVZI,"3k HYPE",2015-07-10 18:05:46.000,00:03:23,Normal,172298,4831,686
"7Pr0HP-Trgk",How To Become A Gaming Youtuber! All You Need To Know!,2015-07-08 22:00:01.000,00:07:02,Normal,64658,2198,504
UEK0fYAqMss,My Solution For The Theft At The FaZe House - @FaZe_Rain @FaZeAdapt,2015-07-08 10:00:00.000,00:03:07,Normal,64652,1381,261
lRznKN2oPUc,"5 Popular Channels That Were Terminated",2015-07-07 22:00:00.000,00:05:00,Normal,141111,4541,1000
IDrS_TrjuK4,What Is Youtube Terms Of Service?????,2015-07-07 10:00:00.000,00:04:09,Normal,65572,1473,265
J1lhxfZtR3M,Do You Think You Will Be Famous?????,2015-07-06 22:00:01.000,00:03:44,Normal,164893,3380,647
b_o8cz0ZNdk,What Is Swatting? Why I hate It!,2015-07-05 18:08:37.000,00:04:19,Normal,106577,2499,249
v5J1Cycn3s8,How To Gain Youtube Success,2015-07-02 17:10:49.000,00:02:42,Normal,103606,3447,344
YJiqYG-Mylk,FaZe Members Reaction's To Joining Faze,2015-07-01 19:56:45.000,00:03:11,Normal,642913,14241,726
jGE1sUTeR5g,Battle of The Beasts Round 2 Winners!,2015-07-01 04:02:27.000,00:14:07,Normal,64678,1564,352
"0tZCQ25fsoI",Youtube In 10 Years?????,2015-06-30 16:31:29.000,00:03:06,Normal,1694859,115908,12937
N9jTogPwqVY,The Ultimate Motivation For Small Youtubers,2015-06-29 17:27:21.000,00:02:44,Normal,330887,16905,2030
yyJ7xEcENNI,How Much Does Pewdiepie Make?,2015-06-28 22:41:05.000,00:03:53,Normal,287312,3417,232
bEIK5ni_Pzs,How Many People Get The Diamond Play Button?????,2015-07-25 10:00:03.000,00:03:56,Normal,1829524,18596,2755
UCYefSGBP00,The Truth About Big Community Channels,2015-06-22 16:32:02.000,00:04:33,Normal,64655,2223,890
-mlok5iT3GE,My Top 5 Favorite Things At E3 2015,2015-06-18 17:18:38.000,00:02:30,Normal,64644,1908,485
X7doE4h6W64,Insane Gun Sync - 7 Hours To Make,2015-06-21 12:22:34.000,00:02:14,Normal,64698,2368,591
zsADECFHY8w,"4k Subscriber's! First Channel Story!",2015-07-30 01:56:38.000,00:05:14,Normal,121808,3343,430
Feh8o-HmthM,People Who Got Rich From Movie Trailers On Youtube,2015-07-29 19:00:00.000,00:03:26,Normal,111113,1728,228
hyt2t4r8lQ4,Battle Of The Beast Tournament UPDATE!,2015-06-18 23:25:47.000,00:02:32,Normal,64650,2050,706
"8-0ZHJHp9g4",Advanced Warfare DLC 4 Honest Parody,2015-07-29 00:37:21.000,00:02:37,Normal,64644,1742,421
zi7tZ-2PhLk,How Much Money Do You Make As An Uber Driver??????,2015-05-31 18:31:25.000,00:05:04,Normal,64668,1427,220
AIytwdufwW8,MY MESSAGE TO COD YOUTUBERS (Watch till end plz),2015-05-29 20:07:48.000,00:04:52,Normal,65025,1501,252
PRU47AuQF2M,"FaZe Adapt ""Stuttertage""",2015-07-20 17:49:03.000,00:04:44,Normal,142289,4257,458
Y3Rxgf5_R_I,The COD Community? Sleeping With Your Mom?,2015-07-19 17:37:51.000,00:03:03,Normal,64646,1991,513
QkXDatNdL4U,Free To Use Advanced Warfare Gameplay! 2015,2015-06-19 14:07:22.000,00:02:05,Normal,64659,1757,397
"7ytYV-tVIvg",How Did Notch Become A Billionaire? How Much Did Minecraft Sell For?????,2015-06-12 17:47:14.000,00:03:36,Normal,128644,2873,223
dvdGkRK5a_0,WORLD'S FIRST BLACK OPS 3 GUN SYNC!!,2015-06-22 01:19:49.000,00:01:21,Normal,78101,1749,170
ELIoOUKSOJQ,Top 10 Richest Gaming Youtubers?????,2015-06-11 16:42:11.000,00:04:05,Normal,296191,8283,560
STvOHHgJ1sQ,Battle Of The Beasts (youtubers needed),2015-06-17 20:58:19.000,00:03:03,Normal,64644,1586,375
"4DYBVA4884Y",SpiderMan Robs Walmart?????,2015-07-26 19:21:24.000,00:03:07,Normal,64689,1751,276
"3rJgCGMPEqA",Random Stuff You Don't Care About,2015-06-27 23:32:54.000,00:02:22,Normal,64651,2286,488
"7isfkomGg7o",Battle Of The Beast Round 1 Winners!,2015-06-23 19:49:57.000,00:09:13,Normal,64666,1611,263
TacjQmKCiZg,How Much Does Faze Rain's Giveaway Cost??????,2015-05-30 21:27:08.000,00:01:13,Normal,64662,1686,419
yWnmEPgLroQ,TWITCH STREAMERS REACT TO RECEIVING THOUSANDS FROM SAME GUY!,2015-07-13 10:00:01.000,00:07:32,Normal,227207,2300,268
-o_8CDbFMJ0,Paid Promotion On Youtube Good?,2015-07-03 19:26:09.000,00:07:19,Normal,67993,1297,184
QqIG0R-KpGk,World's Worst Thieves,2015-07-28 17:17:48.000,00:03:29,Normal,107049,2270,194
uAoayezOaug,Markiplier Is A Great Man! Sub shodleech!,2015-06-09 02:56:28.000,00:02:03,Normal,244353,2388,166
XR_q9_LEKuc,Supply Drop Challenge For Charity,2015-07-22 17:59:43.000,00:04:55,Normal,64664,2453,612
Vr2337tCLCI,Insane Advanced Warfare Hacker!,2015-06-07 22:58:31.000,00:02:14,Normal,64685,1963,393
NV7qmqbS8tM,"What Is Considered A ""Bad Video"" On Youtube????? #karnageRC",2015-06-07 21:38:42.000,00:04:12,Normal,86431,1632,187
U9c-ycvw02A,I Think I Am Going For The #KarnageRC,2015-06-05 15:21:50.000,00:03:52,Normal,64656,2044,578
GfgcVOuHLAo,Every FaZe Video Ever #karnageRC,2015-06-04 19:09:17.000,00:03:17,Normal,64687,1893,284
KLAI0c0Spog,Best Of FlipArtz - His Best Advanced Supply Drops EVER!,2015-05-29 17:06:25.000,00:10:40,Normal,140513,1520,128
UVin8WtE5eU,Summer Is Finally Here!,2015-05-28 21:46:37.000,00:02:26,Normal,70103,1290,265
i5dhcAxO25Q,Reddit Is In Chaos After Firing Victoria,2015-07-03 20:11:21.000,00:01:46,Normal,70382,1225,180
wNuxirsrwBk,Why Are Things Unbalanced In Video Games?????,2015-05-28 20:36:06.000,00:03:30,Normal,107141,1472,187
is1LSWbssuA,Best Thing To Happen To This Channel?????,2015-07-23 10:00:00.000,00:01:28,Normal,64692,1988,337
"6bxZpS0cm5o",New Channel?,2015-05-23 22:59:21.000,00:04:51,Normal,183666,4427,441
"6Xv-LVYZQxk",Beast Gaming Set Up #almost4k,2015-07-29 15:31:24.000,00:02:31,Normal,98657,2622,419
qENpZBzgaUM,VANOSSGAMING IS IN TROUBLE,2015-07-27 22:13:05.000,00:02:53,Normal,267286,4080,562
R6zuvKbvKyU,Exility And Some Other Stuff - Update Vid,2015-07-18 18:02:27.000,00:04:45,Normal,64687,11491,3343
yCKe65Nvp0Q,Every Minecraft Let's Play Ever In Under A Minute,2015-07-16 22:00:01.000,00:01:00,Normal,131216,3853,297
_oZyp4mTzSQ,Supply Drops For Charity! Ep #2,2015-07-24 10:00:00.000,00:05:02,Normal,64641,2365,1145
D1livXdFGkQ,Are Youtubers Millionaires?,2015-02-22 19:45:00.000,00:03:15,Normal,218715,3631,442
LDegY-H60_U,How much money does VanossGaming Make? 2016,2014-11-02 16:06:08.000,00:03:20,Normal,384034,4993,299
Rio7r_vLUEo,"20 Best Websites?????",2014-08-29 22:45:20.000,00:06:44,Normal,221807,3816,500
B_7uD3B62MM,Welcome To My Channel!,2014-08-18 00:01:52.000,00:00:28,Short,92222,2099,196
bA20RJcegOI,"1500",2014-08-08 18:58:18.000,00:02:23,Normal,348424,9550,1680
LYK6SPMtJ_Y,Youtube Grind,2014-06-28 21:06:46.000,00:03:20,Normal,134457,3146,232
E3CqKvlzl-I,Big Changes??? Idk just watch the stupid video,2015-05-18 21:29:43.000,00:06:34,Normal,64646,1854,415
"8E5Ygl02wtM","How Much Money Does ""Chris Smooth"" Make?????",2014-08-21 22:46:35.000,00:04:02,Normal,84860,1387,194
moMJjt5KECc,Money Problems,2014-08-20 17:40:18.000,00:04:02,Normal,328302,5530,430
zfDr05ax0gM,How Much Money Does DramaAlert Make????,2015-05-15 23:53:16.000,00:01:32,Normal,64644,1952,365
